chr1	21690000	21700000	chr1	21790000	21800000
chr1	21690000	21700000	chr1	21980000	21990000
chr1	21830000	21840000	chr1	21980000	21990000
chr1	22180000	22190000	chr1	22290000	22300000
chr1	22450000	22460000	chr1	22970000	22980000
chr1	22455000	22460000	chr1	22740000	22745000
chr1	22740000	22745000	chr1	22970000	22975000
chr1	22850000	22860000	chr1	22960000	22970000
chr1	22990000	23000000	chr1	23260000	23270000
chr1	23300000	23305000	chr1	23510000	23515000
chr1	23300000	23310000	chr1	23420000	23430000
chr1	23420000	23425000	chr1	23510000	23515000
chr1	23820000	23825000	chr1	23855000	23860000
chr1	23870000	23875000	chr1	23960000	23965000
chr1	24525000	24530000	chr1	24715000	24720000
chr1	24525000	24550000	chr1	24950000	24975000
chr1	25005000	25010000	chr1	25150000	25155000
chr1	25170000	25175000	chr1	25430000	25435000
chr1	25170000	25180000	chr1	25360000	25370000
chr1	25600000	25625000	chr1	25825000	25850000
chr1	25725000	25750000	chr1	26125000	26150000
chr1	25935000	25940000	chr1	26120000	26125000
chr1	26220000	26225000	chr1	26325000	26330000
chr1	26365000	26370000	chr1	26425000	26430000
chr1	26365000	26370000	chr1	26480000	26485000
chr1	26430000	26435000	chr1	26470000	26475000
chr1	26600000	26610000	chr1	26710000	26720000
chr1	26610000	26615000	chr1	26645000	26650000
chr1	26920000	26930000	chr1	27200000	27210000
chr1	26930000	26935000	chr1	27115000	27120000
chr1	26945000	26950000	chr1	27015000	27020000
chr1	27130000	27140000	chr1	27200000	27210000
chr1	27320000	27325000	chr1	27420000	27425000
chr1	27330000	27335000	chr1	27365000	27370000
chr1	27370000	27375000	chr1	27425000	27430000
chr1	27425000	27430000	chr1	27610000	27615000
chr1	27425000	27430000	chr1	27715000	27720000
chr1	27620000	27630000	chr1	27930000	27940000
chr1	27625000	27630000	chr1	27715000	27720000
chr1	27725000	27730000	chr1	27930000	27935000
chr1	27880000	27885000	chr1	27925000	27930000
chr1	27935000	27940000	chr1	27985000	27990000
chr1	28180000	28190000	chr1	28530000	28540000
chr1	28185000	28190000	chr1	28305000	28310000
chr1	28415000	28420000	chr1	28530000	28535000
chr1	28570000	28580000	chr1	28680000	28690000
chr1	28730000	28740000	chr1	28930000	28940000
chr1	28735000	28740000	chr1	28820000	28825000
chr1	28845000	28850000	chr1	28925000	28930000
chr1	28970000	28980000	chr1	29200000	29210000
chr1	28975000	29000000	chr1	29500000	29525000
chr1	29100000	29110000	chr1	29530000	29540000
chr1	29105000	29110000	chr1	29185000	29190000
chr1	29110000	29120000	chr1	29350000	29360000
chr1	29200000	29205000	chr1	29530000	29535000
chr1	29205000	29210000	chr1	29360000	29365000
chr1	29550000	29575000	chr1	30175000	30200000
chr1	29550000	29575000	chr1	30575000	30600000
chr1	29560000	29570000	chr1	31180000	31190000
chr1	31195000	31200000	chr1	31385000	31390000
chr1	31200000	31205000	chr1	31250000	31255000
chr1	31270000	31275000	chr1	31385000	31390000
chr1	31650000	31675000	chr1	31875000	31900000
chr1	31650000	31675000	chr1	32000000	32025000
chr1	32120000	32130000	chr1	32250000	32260000
chr1	32980000	32990000	chr1	33330000	33340000
chr1	33390000	33400000	chr1	33520000	33530000
chr1	33750000	33775000	chr1	34075000	34100000
chr1	33760000	33765000	chr1	33830000	33835000
chr1	33760000	33765000	chr1	33920000	33925000
chr1	33830000	33835000	chr1	33935000	33940000
chr1	34575000	34600000	chr1	35050000	35075000
chr1	35250000	35255000	chr1	35315000	35320000
chr1	35900000	35925000	chr1	36175000	36200000
chr1	35910000	35920000	chr1	36020000	36030000
chr1	36030000	36035000	chr1	36185000	36190000
chr1	36030000	36035000	chr1	36235000	36240000
chr1	36560000	36565000	chr1	36595000	36600000
chr1	36560000	36570000	chr1	36650000	36660000
chr1	37920000	37925000	chr1	38145000	38150000
chr1	38500000	38510000	chr1	39290000	39300000
chr1	39070000	39080000	chr1	39280000	39290000
chr1	39550000	39575000	chr1	40000000	40025000
chr1	39560000	39565000	chr1	39725000	39730000
chr1	39565000	39570000	chr1	39640000	39645000
chr1	39650000	39660000	chr1	39720000	39730000
chr1	40070000	40075000	chr1	40120000	40125000
chr1	40285000	40290000	chr1	40370000	40375000
chr1	40285000	40290000	chr1	40435000	40440000
chr1	40380000	40390000	chr1	40430000	40440000
chr1	40600000	40625000	chr1	40775000	40800000
chr1	40610000	40620000	chr1	40870000	40880000
chr1	41075000	41100000	chr1	41400000	41425000
chr1	41080000	41090000	chr1	41310000	41320000
chr1	41240000	41250000	chr1	41410000	41420000
chr1	41245000	41250000	chr1	41310000	41315000
chr1	41310000	41315000	chr1	41415000	41420000
chr1	41730000	41735000	chr1	41895000	41900000
chr1	41790000	41795000	chr1	41895000	41900000
chr1	41790000	41800000	chr1	41870000	41880000
chr1	42600000	42625000	chr1	43200000	43225000
chr1	42600000	42625000	chr1	43525000	43550000
chr1	42800000	42825000	chr1	43200000	43225000
chr1	43025000	43050000	chr1	43525000	43550000
chr1	43240000	43245000	chr1	43535000	43540000
chr1	43240000	43250000	chr1	43380000	43390000
chr1	43385000	43390000	chr1	43530000	43535000
chr1	43690000	43695000	chr1	43880000	43885000
chr1	43690000	43700000	chr1	44400000	44410000
chr1	43990000	44000000	chr1	44400000	44410000
chr1	44235000	44240000	chr1	44400000	44405000
chr1	44465000	44470000	chr1	44505000	44510000
chr1	44550000	44575000	chr1	44775000	44800000
chr1	44675000	44700000	chr1	45050000	45075000
chr1	44840000	44845000	chr1	45060000	45065000
chr1	45075000	45080000	chr1	45115000	45120000
chr1	45190000	45200000	chr1	45280000	45290000
chr1	45250000	45275000	chr1	45750000	45775000
chr1	45470000	45480000	chr1	45960000	45970000
chr1	45475000	45480000	chr1	45765000	45770000
chr1	45810000	45820000	chr1	46030000	46040000
chr1	45815000	45820000	chr1	45955000	45960000
chr1	45975000	45980000	chr1	46035000	46040000
chr1	46500000	46505000	chr1	46645000	46650000
chr1	46910000	46915000	chr1	46990000	46995000
chr1	46910000	46920000	chr1	47190000	47200000
chr1	46940000	46945000	chr1	46990000	46995000
chr1	47000000	47025000	chr1	47175000	47200000
chr1	47080000	47085000	chr1	47185000	47190000
chr1	47625000	47650000	chr1	48150000	48175000
chr1	47640000	47650000	chr1	47890000	47900000
chr1	47645000	47650000	chr1	47730000	47735000
chr1	47900000	47925000	chr1	48175000	48200000
chr1	47990000	48000000	chr1	48180000	48190000
chr1	48225000	48250000	chr1	48650000	48675000
chr1	48550000	48575000	chr1	48950000	48975000
chr1	48570000	48580000	chr1	48680000	48690000
chr1	50825000	50850000	chr1	51050000	51075000
chr1	50825000	50850000	chr1	51650000	51675000
chr1	51225000	51250000	chr1	51500000	51525000
chr1	51240000	51250000	chr1	51650000	51660000
chr1	51325000	51350000	chr1	51650000	51675000
chr1	51800000	51810000	chr1	52000000	52010000
chr1	52090000	52100000	chr1	52230000	52240000
chr1	52250000	52275000	chr1	52450000	52475000
chr1	52365000	52370000	chr1	52460000	52465000
chr1	52575000	52600000	chr1	53125000	53150000
chr1	52600000	52610000	chr1	52760000	52770000
chr1	52860000	52870000	chr1	53140000	53150000
chr1	53360000	53370000	chr1	53650000	53660000
chr1	53740000	53745000	chr1	53855000	53860000
chr1	54300000	54325000	chr1	55225000	55250000
chr1	54330000	54340000	chr1	54420000	54430000
chr1	54575000	54600000	chr1	54950000	54975000
chr1	54575000	54600000	chr1	55250000	55275000
chr1	54790000	54800000	chr1	54950000	54960000
chr1	54875000	54880000	chr1	54950000	54955000
chr1	55125000	55150000	chr1	55450000	55475000
chr1	55140000	55150000	chr1	55250000	55260000
chr1	55410000	55415000	chr1	55460000	55465000
chr1	55605000	55610000	chr1	55740000	55745000
chr1	55750000	55775000	chr1	57050000	57075000
chr1	55750000	55775000	chr1	57275000	57300000
chr1	57275000	57300000	chr1	58500000	58525000
chr1	58975000	59000000	chr1	60225000	60250000
chr1	58980000	58990000	chr1	59110000	59120000
chr1	59200000	59210000	chr1	60220000	60230000
chr1	59200000	59225000	chr1	60400000	60425000
chr1	60425000	60450000	chr1	62325000	62350000
chr1	61425000	61450000	chr1	61900000	61925000
chr1	61425000	61450000	chr1	62300000	62325000
chr1	61430000	61440000	chr1	62050000	62060000
chr1	62625000	62650000	chr1	63175000	63200000
chr1	62640000	62650000	chr1	62870000	62880000
chr1	62990000	63000000	chr1	63210000	63220000
chr1	63780000	63790000	chr1	63900000	63910000
chr1	64080000	64090000	chr1	64710000	64720000
chr1	64725000	64750000	chr1	65475000	65500000
chr1	64730000	64740000	chr1	65280000	65290000
chr1	65520000	65530000	chr1	66150000	66160000
chr1	65530000	65540000	chr1	65670000	65680000
chr1	65680000	65690000	chr1	66150000	66160000
chr1	65700000	65710000	chr1	65870000	65880000
chr1	65890000	65900000	chr1	66150000	66160000
chr1	66175000	66200000	chr1	66400000	66425000
chr1	66180000	66190000	chr1	66700000	66710000
chr1	66430000	66440000	chr1	66700000	66710000
chr1	66700000	66725000	chr1	66900000	66925000
chr1	67225000	67230000	chr1	67610000	67615000
chr1	67225000	67250000	chr1	67950000	67975000
chr1	67450000	67475000	chr1	67950000	67975000
chr1	67460000	67470000	chr1	67610000	67620000
chr1	67690000	67700000	chr1	67950000	67960000
chr1	67810000	67820000	chr1	67960000	67970000
chr1	67995000	68000000	chr1	68225000	68230000
chr1	68300000	68325000	chr1	68800000	68825000
chr1	68310000	68320000	chr1	68570000	68580000
chr1	68320000	68330000	chr1	68460000	68470000
chr1	68585000	68590000	chr1	68805000	68810000
chr1	70590000	70600000	chr1	70970000	70980000
chr1	70990000	70995000	chr1	71510000	71515000
chr1	71125000	71150000	chr1	71500000	71525000
chr1	75225000	75250000	chr1	75650000	75675000
chr1	75700000	75725000	chr1	76050000	76075000
chr1	76600000	76625000	chr1	77575000	77600000
chr1	78470000	78480000	chr1	78570000	78580000
chr1	78600000	78625000	chr1	79125000	79150000
chr1	84375000	84400000	chr1	84875000	84900000
chr1	84375000	84400000	chr1	85225000	85250000
chr1	84390000	84400000	chr1	84580000	84590000
chr1	84600000	84625000	chr1	84875000	84900000
chr1	84600000	84625000	chr1	85225000	85250000
chr1	84905000	84910000	chr1	85215000	85220000
chr1	85410000	85420000	chr1	85720000	85730000
chr1	85580000	85590000	chr1	85720000	85730000
chr1	85750000	85775000	chr1	86150000	86175000
chr1	85775000	85800000	chr1	86025000	86050000
chr1	85980000	85990000	chr1	145720000	145730000
chr1	87290000	87300000	chr1	87550000	87560000
chr1	87750000	87775000	chr1	88400000	88425000
chr1	89425000	89450000	chr1	90450000	90475000
chr1	89450000	89475000	chr1	90050000	90075000
chr1	89450000	89475000	chr1	90225000	90250000
chr1	89940000	89950000	chr1	90060000	90070000
chr1	89960000	89970000	chr1	90220000	90230000
chr1	90090000	90100000	chr1	90220000	90230000
chr1	90270000	90275000	chr1	90455000	90460000
chr1	90270000	90280000	chr1	90410000	90420000
chr1	91175000	91200000	chr1	91425000	91450000
chr1	91175000	91200000	chr1	91600000	91625000
chr1	91975000	92000000	chr1	92750000	92775000
chr1	91995000	92000000	chr1	92390000	92395000
chr1	92450000	92475000	chr1	93075000	93100000
chr1	92770000	92780000	chr1	93060000	93070000
chr1	93315000	93320000	chr1	93455000	93460000
chr1	93490000	93495000	chr1	93525000	93530000
chr1	93900000	93910000	chr1	94070000	94080000
chr1	93900000	93910000	chr1	94300000	94310000
chr1	94090000	94100000	chr1	94280000	94290000
chr1	94500000	94525000	chr1	94925000	94950000
chr1	94500000	94525000	chr1	95250000	95275000
chr1	94520000	94530000	chr1	94800000	94810000
chr1	94990000	95000000	chr1	95270000	95280000
chr1	95320000	95325000	chr1	95505000	95510000
chr1	99625000	99650000	chr1	100150000	100175000
chr1	100270000	100280000	chr1	100500000	100510000
chr1	100270000	100280000	chr1	101330000	101340000
chr1	100950000	100975000	chr1	101325000	101350000
chr1	101380000	101390000	chr1	101750000	101760000
chr1	108325000	108330000	chr1	108665000	108670000
chr1	109050000	109055000	chr1	109105000	109110000
chr1	109360000	109370000	chr1	109650000	109660000
chr1	109365000	109370000	chr1	109440000	109445000
chr1	109665000	109670000	chr1	109735000	109740000
chr1	109790000	109800000	chr1	110070000	110080000
chr1	109805000	109810000	chr1	109940000	109945000
chr1	110035000	110040000	chr1	110070000	110075000
chr1	110080000	110090000	chr1	110520000	110530000
chr1	110085000	110090000	chr1	110165000	110170000
chr1	110085000	110090000	chr1	110315000	110320000
chr1	110175000	110200000	chr1	110300000	110325000
chr1	110175000	110200000	chr1	110525000	110550000
chr1	110315000	110320000	chr1	110525000	110530000
chr1	110575000	110600000	chr1	111000000	111025000
chr1	110595000	110600000	chr1	110645000	110650000
chr1	110745000	110750000	chr1	110850000	110855000
chr1	110745000	110750000	chr1	110995000	111000000
chr1	110955000	110960000	chr1	110995000	111000000
chr1	111050000	111075000	chr1	111525000	111550000
chr1	111070000	111080000	chr1	111320000	111330000
chr1	111100000	111105000	chr1	111155000	111160000
chr1	111170000	111180000	chr1	111320000	111330000
chr1	111170000	111180000	chr1	111520000	111530000
chr1	111325000	111350000	chr1	111525000	111550000
chr1	111760000	111770000	chr1	111930000	111940000
chr1	112020000	112030000	chr1	112200000	112210000
chr1	112020000	112030000	chr1	112290000	112300000
chr1	112050000	112060000	chr1	112190000	112200000
chr1	112255000	112260000	chr1	112295000	112300000
chr1	112930000	112935000	chr1	113250000	113255000
chr1	112930000	112940000	chr1	113150000	113160000
chr1	112935000	112940000	chr1	113005000	113010000
chr1	113040000	113050000	chr1	113150000	113160000
chr1	113040000	113050000	chr1	113250000	113260000
chr1	113160000	113165000	chr1	113245000	113250000
chr1	113260000	113265000	chr1	113345000	113350000
chr1	113260000	113270000	chr1	113580000	113590000
chr1	113350000	113360000	chr1	113580000	113590000
chr1	113420000	113425000	chr1	113580000	113585000
chr1	113680000	113690000	chr1	114220000	114230000
chr1	114890000	114900000	chr1	115100000	115110000
chr1	115675000	115700000	chr1	116300000	116325000
chr1	115680000	115685000	chr1	116135000	116140000
chr1	115680000	115690000	chr1	116000000	116010000
chr1	116150000	116160000	chr1	116250000	116260000
chr1	116150000	116160000	chr1	116310000	116320000
chr1	116675000	116680000	chr1	117040000	117045000
chr1	116900000	116910000	chr1	117020000	117030000
chr1	117120000	117130000	chr1	117590000	117600000
chr1	117280000	117285000	chr1	117360000	117365000
chr1	117280000	117290000	chr1	117590000	117600000
chr1	118050000	118075000	chr1	118425000	118450000
chr1	118060000	118070000	chr1	118290000	118300000
chr1	118075000	118080000	chr1	118210000	118215000
chr1	118150000	118155000	chr1	118210000	118215000
chr1	120160000	120165000	chr1	120200000	120205000
chr1	120340000	120350000	chr1	120510000	120520000
chr1	144930000	144935000	chr1	145065000	145070000
chr1	145415000	145420000	chr1	145460000	145465000
chr1	145420000	145425000	chr1	145585000	145590000
chr1	146750000	146760000	chr1	146860000	146870000
chr1	147110000	147120000	chr1	147360000	147370000
chr1	147190000	147200000	chr1	147360000	147370000
chr1	149930000	149935000	chr1	150145000	150150000
chr1	149930000	149940000	chr1	150020000	150030000
chr1	150040000	150045000	chr1	150140000	150145000
chr1	150225000	150250000	chr1	150950000	150975000
chr1	150425000	150450000	chr1	150775000	150800000
chr1	150525000	150550000	chr1	150950000	150975000
chr1	150530000	150540000	chr1	150780000	150790000
chr1	150550000	150555000	chr1	150585000	150590000
chr1	151070000	151080000	chr1	151120000	151130000
chr1	151270000	151275000	chr1	151315000	151320000
chr1	151900000	151905000	chr1	151970000	151975000
chr1	152020000	152030000	chr1	152410000	152420000
chr1	152030000	152035000	chr1	152155000	152160000
chr1	152160000	152170000	chr1	152420000	152430000
chr1	152625000	152650000	chr1	153175000	153200000
chr1	152830000	152840000	chr1	153160000	153170000
chr1	153325000	153330000	chr1	153475000	153480000
chr1	153475000	153500000	chr1	153950000	153975000
chr1	153480000	153490000	chr1	153530000	153540000
chr1	153480000	153490000	chr1	153740000	153750000
chr1	153640000	153650000	chr1	153950000	153960000
chr1	153650000	153660000	chr1	153740000	153750000
chr1	153770000	153780000	chr1	153950000	153960000
chr1	154160000	154170000	chr1	154310000	154320000
chr1	154245000	154250000	chr1	154300000	154305000
chr1	154320000	154330000	chr1	154510000	154520000
chr1	154450000	154455000	chr1	154515000	154520000
chr1	154530000	154540000	chr1	154720000	154730000
chr1	154550000	154560000	chr1	154910000	154920000
chr1	154630000	154640000	chr1	154850000	154860000
chr1	155065000	155070000	chr1	155140000	155145000
chr1	155900000	155910000	chr1	156030000	156040000
chr1	156060000	156065000	chr1	156095000	156100000
chr1	156060000	156065000	chr1	156180000	156185000
chr1	156110000	156115000	chr1	156190000	156195000
chr1	156355000	156360000	chr1	156410000	156415000
chr1	156655000	156660000	chr1	156690000	156695000
chr1	156690000	156700000	chr1	156850000	156860000
chr1	156910000	156920000	chr1	157040000	157050000
chr1	157065000	157070000	chr1	157130000	157135000
chr1	157125000	157150000	chr1	157650000	157675000
chr1	157125000	157150000	chr1	158075000	158100000
chr1	157130000	157140000	chr1	157460000	157470000
chr1	157160000	157165000	chr1	157460000	157465000
chr1	157165000	157170000	chr1	157270000	157275000
chr1	157270000	157280000	chr1	157460000	157470000
chr1	157340000	157350000	chr1	157450000	157460000
chr1	157930000	157940000	chr1	158090000	158100000
chr1	158625000	158650000	chr1	158950000	158975000
chr1	159130000	159140000	chr1	159180000	159190000
chr1	159760000	159770000	chr1	159970000	159980000
chr1	159905000	159910000	chr1	159975000	159980000
chr1	160060000	160070000	chr1	160340000	160350000
chr1	160160000	160170000	chr1	160350000	160360000
chr1	160390000	160395000	chr1	160575000	160580000
chr1	160390000	160395000	chr1	160650000	160655000
chr1	160510000	160520000	chr1	160570000	160580000
chr1	160690000	160700000	chr1	160800000	160810000
chr1	160800000	160825000	chr1	161050000	161075000
chr1	160805000	160810000	chr1	160920000	160925000
chr1	161190000	161200000	chr1	161350000	161360000
chr1	161450000	161475000	chr1	161700000	161725000
chr1	161600000	161625000	chr1	161700000	161725000
chr1	162020000	162030000	chr1	162240000	162250000
chr1	162810000	162820000	chr1	163280000	163290000
chr1	162820000	162830000	chr1	163150000	163160000
chr1	163325000	163350000	chr1	165025000	165050000
chr1	163375000	163400000	chr1	164750000	164775000
chr1	163380000	163390000	chr1	164580000	164590000
chr1	164640000	164645000	chr1	164755000	164760000
chr1	165100000	165125000	chr1	165325000	165350000
chr1	165350000	165375000	chr1	165675000	165700000
chr1	165360000	165365000	chr1	165565000	165570000
chr1	165360000	165370000	chr1	165880000	165890000
chr1	165565000	165570000	chr1	165880000	165885000
chr1	165685000	165690000	chr1	165880000	165885000
chr1	166880000	166885000	chr1	167025000	167030000
chr1	167030000	167040000	chr1	167650000	167660000
chr1	167035000	167040000	chr1	167410000	167415000
chr1	167035000	167040000	chr1	167495000	167500000
chr1	167230000	167235000	chr1	167410000	167415000
chr1	167235000	167240000	chr1	167495000	167500000
chr1	167570000	167575000	chr1	167655000	167660000
chr1	167680000	167690000	chr1	167770000	167780000
chr1	168410000	168420000	chr1	168550000	168560000
chr1	168570000	168580000	chr1	169310000	169320000
chr1	168570000	168580000	chr1	169510000	169520000
chr1	171610000	171620000	chr1	171950000	171960000
chr1	171710000	171715000	chr1	171745000	171750000
chr1	171770000	171780000	chr1	171950000	171960000
chr1	172180000	172190000	chr1	172600000	172610000
chr1	172410000	172420000	chr1	172680000	172690000
chr1	172700000	172725000	chr1	174025000	174050000
chr1	172710000	172715000	chr1	173170000	173175000
chr1	172710000	172720000	chr1	173380000	173390000
chr1	173220000	173230000	chr1	173380000	173390000
chr1	173375000	173400000	chr1	174700000	174725000
chr1	173400000	173425000	chr1	174025000	174050000
chr1	174060000	174070000	chr1	174710000	174720000
chr1	174070000	174080000	chr1	174180000	174190000
chr1	174220000	174230000	chr1	174700000	174710000
chr1	174725000	174750000	chr1	175275000	175300000
chr1	174730000	174740000	chr1	175090000	175100000
chr1	174735000	174740000	chr1	174965000	174970000
chr1	174850000	174860000	chr1	174950000	174960000
chr1	175000000	175010000	chr1	175090000	175100000
chr1	175000000	175025000	chr1	175275000	175300000
chr1	175120000	175125000	chr1	175290000	175295000
chr1	175325000	175350000	chr1	176025000	176050000
chr1	176325000	176350000	chr1	176650000	176675000
chr1	176325000	176350000	chr1	176800000	176825000
chr1	176525000	176530000	chr1	176850000	176855000
chr1	176870000	176880000	chr1	177910000	177920000
chr1	178500000	178510000	chr1	178720000	178730000
chr1	178500000	178510000	chr1	178970000	178980000
chr1	178725000	178750000	chr1	179325000	179350000
chr1	178730000	178740000	chr1	178970000	178980000
chr1	179050000	179075000	chr1	179325000	179350000
chr1	179210000	179220000	chr1	179330000	179340000
chr1	179670000	179680000	chr1	180140000	180150000
chr1	179680000	179690000	chr1	179770000	179780000
chr1	179825000	179850000	chr1	180375000	180400000
chr1	179830000	179840000	chr1	180140000	180150000
chr1	180150000	180160000	chr1	180380000	180390000
chr1	180150000	180160000	chr1	180450000	180460000
chr1	180220000	180225000	chr1	180385000	180390000
chr1	180220000	180230000	chr1	180440000	180450000
chr1	180475000	180500000	chr1	181375000	181400000
chr1	180480000	180490000	chr1	181120000	181130000
chr1	180500000	180510000	chr1	180590000	180600000
chr1	180500000	180510000	chr1	180820000	180830000
chr1	180850000	180855000	chr1	181120000	181125000
chr1	180900000	180925000	chr1	181375000	181400000
chr1	181005000	181010000	chr1	181110000	181115000
chr1	181055000	181060000	chr1	181110000	181115000
chr1	181155000	181160000	chr1	181390000	181395000
chr1	181425000	181450000	chr1	181900000	181925000
chr1	182050000	182060000	chr1	182360000	182370000
chr1	182050000	182060000	chr1	182570000	182580000
chr1	182050000	182060000	chr1	182750000	182760000
chr1	182110000	182115000	chr1	182365000	182370000
chr1	182265000	182270000	chr1	182355000	182360000
chr1	182410000	182420000	chr1	182750000	182760000
chr1	182565000	182570000	chr1	182755000	182760000
chr1	182825000	182850000	chr1	186300000	186325000
chr1	183250000	183275000	chr1	183575000	183600000
chr1	183875000	183900000	chr1	184175000	184200000
chr1	184050000	184060000	chr1	184190000	184200000
chr1	184770000	184780000	chr1	185130000	185140000
chr1	184775000	184780000	chr1	184940000	184945000
chr1	185775000	185800000	chr1	186175000	186200000
chr1	186290000	186300000	chr1	187030000	187040000
chr1	192425000	192450000	chr1	192975000	193000000
chr1	193020000	193030000	chr1	193080000	193090000
chr1	195850000	195875000	chr1	196275000	196300000
chr1	196125000	196150000	chr1	196625000	196650000
chr1	196275000	196300000	chr1	196625000	196650000
chr1	197490000	197500000	chr1	197890000	197900000
chr1	199650000	199675000	chr1	200450000	200475000
chr1	200250000	200275000	chr1	200450000	200475000
chr1	200590000	200595000	chr1	200770000	200775000
chr1	200940000	200950000	chr1	201080000	201090000
chr1	200945000	200950000	chr1	201010000	201015000
chr1	201210000	201220000	chr1	201330000	201340000
chr1	201520000	201530000	chr1	201750000	201760000
chr1	201525000	201530000	chr1	201670000	201675000
chr1	201680000	201685000	chr1	201755000	201760000
chr1	201855000	201860000	chr1	202090000	202095000
chr1	201865000	201870000	chr1	201935000	201940000
chr1	201970000	201975000	chr1	202090000	202095000
chr1	202155000	202160000	chr1	202285000	202290000
chr1	202160000	202170000	chr1	202680000	202690000
chr1	202425000	202450000	chr1	202675000	202700000
chr1	202430000	202440000	chr1	202560000	202570000
chr1	202475000	202480000	chr1	202535000	202540000
chr1	203000000	203005000	chr1	203185000	203190000
chr1	203240000	203245000	chr1	203305000	203310000
chr1	203240000	203250000	chr1	203450000	203460000
chr1	203305000	203310000	chr1	203450000	203455000
chr1	203470000	203475000	chr1	203670000	203675000
chr1	203580000	203585000	chr1	203670000	203675000
chr1	203825000	203850000	chr1	204325000	204350000
chr1	203830000	203835000	chr1	204095000	204100000
chr1	204130000	204140000	chr1	204330000	204340000
chr1	204140000	204145000	chr1	204175000	204180000
chr1	204140000	204150000	chr1	204470000	204480000
